date;time;prec;surfwet;glorad;metp;megrtp;mesotp10;mesotp30;meanrh;meanwd;meanwv;wd2;wv2;pres;netrad;heatflux
2024-01-09;14:00:00;0;0;53.4;0;-0.4;1.2;2.3;96.6;214;0;214;0.9;1026.2;12.9;-10.4
2024-01-09;15:00:00;0.1;0;19.5;0.4;-0.2;1.1;2.3;97.2;216.6;0;216.6;0.2;1026;4.8;-10.3
2024-01-09;16:00:00;0.1;0;2.6;0.5;-0.2;1.1;2.2;97.5;221.6;0;221.6;0.3;1025.8;-0.9;-10.2
2024-01-09;17:00:00;0.1;0;0.1;0.6;-0.2;1.1;2.2;97.6;214;0;214;0;1025.9;-1.2;-10.2
2024-01-09;18:00:00;0;0;0.1;0.6;-0.2;1.1;2.2;97.8;211.6;0;211.6;0;1025.8;-1.3;-10.2
2024-01-09;19:00:00;0;0;0;0.6;-0.2;1.1;2.2;98;209.4;0;209.4;0;1025.8;-1.3;-10.1
2024-01-09;20:00:00;0;0;0;0.6;-0.2;1.1;2.2;98;213.1;0;213.1;0;1025.9;-1.3;-10
2024-01-09;21:00:00;0;0;0;0.5;-0.2;1.1;2.2;98;175.8;0;175.8;0;1025.9;-1.4;-10
2024-01-09;22:00:00;0;0;0;0.5;-0.2;1.1;2.2;97.9;179.4;0;179.4;0;1025.8;-1.4;-9.9
2024-01-09;23:00:00;0;0;0.3;0.5;-0.2;1.1;2.2;97.8;183;0;183;0;1025.7;-1;-9.9
2024-01-10;00:00:00;0;0;0.1;0.4;-0.2;1.1;2.2;97.6;174.2;0;174.2;0;1025.6;-1.4;-9.8
2024-01-10;01:00:00;0;0;0.3;0.5;-0.2;1.1;2.2;97.5;233.3;0;233.3;0;1025.3;-1.7;-9.8
2024-01-10;02:00:00;0;0;0;0.4;-0.2;1.1;2.2;97.3;182.4;0;182.4;0;1025.3;-3.2;-9.8
2024-01-10;03:00:00;0;0;0;0.3;-0.2;1.1;2.2;97;211.2;0;211.2;0;1025.1;-12.9;-9.7
2024-01-10;04:00:00;0;0;0;-0.2;-0.3;1.1;2.2;96.7;213.5;0;213.5;0;1024.9;-15.4;-9.7
2024-01-10;05:00:00;0;0;0;-0.9;-0.8;1.1;2.2;96.8;309.4;0;309.4;0;1024.7;-10.8;-9.6
2024-01-10;06:00:00;0;0;0;-2.2;-1.3;1.1;2.2;96.4;264.5;0;264.5;0;1024.3;-3.8;-9.5
2024-01-10;07:00:00;0;0;0;-3.6;-1.4;1.1;2.2;95.7;211;0;211;0;1023.9;-0.4;-9.5
2024-01-10;08:00:00;0;0;1;-4.4;-1.7;1.1;2.2;95.8;211;0;211;0;1023.8;7.4;-9.5
2024-01-10;09:00:00;0;0;19.2;-4.6;-2.3;1.1;2.2;95.9;216.2;0;216.2;0;1023.9;9.7;-9.4
2024-01-10;10:00:00;0;0;62.3;-4.7;-2.4;1.1;2.2;96;243.2;0;243.2;0;1024.2;20.7;-9.4
2024-01-10;11:00:00;0;0;98.3;-4;-2.2;1.1;2.2;96.6;304.6;0;304.6;0;1024.3;26.6;-9.4
2024-01-10;12:00:00;0;0;109.2;-3.1;-2;1.1;2.1;97.2;250.5;0;250.5;0;1024.3;27.9;-9.4
2024-01-10;13:00:00;0;0;102;-2.6;-1.4;1.1;2.2;97.3;75.2;0;75.2;0;1024;26.5;-9.3
2024-01-10;14:00:00;0;0;152.1;-1.7;-1.3;1.1;2.1;97.6;285.4;0;285.4;0;1023.7;56;-9.3
2024-01-10;15:00:00;0;0;58.8;-1;-1.8;1.1;2.1;97.6;281.6;0;281.6;0;1023.2;15.1;-9.2
2024-01-10;16:00:00;0;0;2.2;-0.9;-2;1.1;2.1;97.5;254.9;0;254.9;0;1022.8;-10.2;-9.2
2024-01-10;17:00:00;0;0;0;-0.8;-1.5;1.1;2.1;97.5;238.7;0;238.7;0;1022.5;-6.6;-9.2
2024-01-10;18:00:00;0;0;0;-1;-1.8;1.1;2.1;97.5;258.4;0;258.4;0;1022.5;-5.4;-9.2
2024-01-10;19:00:00;0;0;0;-1.1;-1.5;1.1;2.1;97.6;252;0;252;0;1022.3;-3.7;-9.2
2024-01-10;20:00:00;0;0;0;-1.5;-1.7;1.1;2.1;97.5;239.3;0;239.3;0;1022.2;-2.5;-9.2
2024-01-10;21:00:00;0;0;0;-1.4;-1.8;1.1;2.1;97.4;259.3;0;259.3;0;1022.2;-2.5;-9.2
2024-01-10;22:00:00;0;0;0;-0.9;-1.4;1.1;2.1;97.5;247.1;0;247.1;0;1021.6;-2;-9.2
2024-01-10;23:00:00;0;0;0;-0.7;-1.2;1.1;2.1;97.5;247;0;247;0;1021.5;-1.5;-9.2
2024-01-11;00:00:00;0;0;0.6;0;-0.8;1.1;2.1;98;259.9;0;259.9;0.6;1021.2;-0.4;-9.1
2024-01-11;01:00:00;0.1;0;0.1;0.9;-0.5;1.1;2.1;98.2;267.4;0;267.4;1.5;1020.9;-1.7;-9.1
2024-01-11;02:00:00;0.1;0;0;1.3;0.1;1.1;2.1;98.4;284.8;0;284.8;2;1020.8;-3.1;-9.1
2024-01-11;03:00:00;0.1;0;0.3;1.5;0.6;1.1;2.1;98;307.1;0;307.1;1.7;1020.7;-2.8;-9.1
2024-01-11;04:00:00;0;0;0.2;1.1;0.5;1.1;2.1;96.8;320.4;0;320.4;1.7;1020.6;-7.7;-9
2024-01-11;05:00:00;0;0;0;0.1;0;1.1;2.1;96.9;316.8;0;316.8;1.8;1020.4;-3.2;-9
2024-01-11;06:00:00;0;0;0;-0.5;-0.3;1.1;2.1;97.8;325;0;325;0;1020.5;-2.7;-8.9
2024-01-11;07:00:00;0;0;0.3;-0.5;-0.3;1.1;2.1;98.1;320.9;0;320.9;0;1020.9;-2.5;-8.9
2024-01-11;08:00:00;0;0;1.1;-0.7;-0.5;1.1;2.1;98.2;319.1;0;319.1;0;1021;-3.7;-8.9
2024-01-11;09:00:00;0;0;19.9;-1;-0.6;1.1;2.1;98.2;322.2;0;322.2;0;1021.5;4;-8.9
2024-01-11;10:00:00;0;0;74.8;-1.1;-0.6;1.1;2.1;98.3;308.8;0;308.8;0;1021.9;24;-8.8
2024-01-11;11:00:00;0;0;96.8;-1.3;-0.7;1.1;2.1;98.3;306.6;0;306.6;0;1022.3;26.4;-8.7
2024-01-11;12:00:00;0;0;130.5;-1.3;-0.7;1.1;2.1;98.3;297.9;0;297.9;0;1022.2;21.3;-8.7
2024-01-11;13:00:00;0;0;105.6;-1.2;-0.7;1.1;2.1;98.3;316.3;0;316.3;0;1022.2;17;-8.7
2024-01-11;14:00:00;0;0;111.5;-1.3;-0.7;1.1;2.1;98.3;308.2;0;308.2;0;1022.1;-1.9;-8.7
2024-01-11;15:00:00;0;0;29.5;-1.5;-1.4;1.1;2.1;98.2;311.4;0;311.4;0;1022;-61.4;-8.6
2024-01-11;16:00:00;0;0;0.4;-2.4;-2.3;1.1;2.1;97.9;311.4;0;311.4;0;1022;-69.4;-8.5
2024-01-11;17:00:00;0;0;0;-3.1;-3.7;1.1;2.1;97.7;311.4;0;311.4;0;1022;-66.1;-8.5
2024-01-11;18:00:00;0;0;0;-3.8;-5;1.1;2.1;97.4;311.4;0;311.4;0;1022.2;-70.7;-8.5
2024-01-11;19:00:00;0;0;0;-4.1;-5.8;1.1;2.1;96.9;311.4;0;311.4;0;1022;-74.6;-8.4
2024-01-11;20:00:00;0;0;0;-4;-6;1.1;2.1;96.7;311.4;0;311.4;0;1021.7;-73.2;-8.4
2024-01-11;21:00:00;0;0;0;-4.1;-6.5;1.1;2.1;96.4;311.4;0;311.4;0;1021.5;-73.3;-8.5
2024-01-11;22:00:00;0;0;0;-4.8;-5.1;1.1;2.1;95.9;311.4;0;311.4;0;1021.1;-70.6;-8.5
2024-01-11;23:00:00;0;0;0;-4.7;-4.6;1.1;2.1;96;311.4;0;311.4;0;1021.2;-71.4;-8.6
2024-01-12;00:00:00;0;0;0;-5.6;-5.1;1.1;2.1;94.9;311.4;0;311.4;0;1020.8;-68.8;-8.6
2024-01-12;01:00:00;0;0;0;-5.2;-6.5;1.1;2.1;95.2;311.4;0;311.4;0;1019.8;-67.6;-8.6
2024-01-12;02:00:00;0;0;0;-4.9;-6.3;1.1;2.1;94.4;311.4;0;311.4;0;1018.8;-69.1;-8.7
2024-01-12;03:00:00;0;0;0;-3.5;-4.5;1.1;2.1;95.4;310.6;0;310.6;0;1018.1;-42.5;-8.8
2024-01-12;04:00:00;0;0;0;-2.7;-2.9;1.1;2.1;97.4;310.1;0;310.1;0;1017.9;-9.6;-8.8
2024-01-12;05:00:00;0;0;0;-1.9;-2;1.1;2.1;97.8;309.6;0;309.6;0;1017.2;-11.7;-8.8
2024-01-12;06:00:00;0;0;0;-1.5;-1.4;1.1;2.1;98;309.5;0;309.5;0;1016.3;-11.9;-8.8
2024-01-12;07:00:00;0;0;0;-0.9;-0.9;1.1;2.1;98.1;312.6;0;312.6;0;1016.1;-13;-8.8
2024-01-12;08:00:00;0;0;0;-0.5;-0.6;1.1;2.1;98;327.9;0;327.9;0;1016.2;-16.3;-8.7
2024-01-12;09:00:00;0.1;0;8.9;-0.2;-0.3;1.1;2.1;97.8;317.2;0;317.2;0;1016;-6.1;-8.7
2024-01-12;10:00:00;0.1;0;40.9;0;-0.1;1.1;2.1;97.2;318.6;0;318.6;1.4;1015.6;10.4;-8.6
2024-01-12;11:00:00;0.2;0;68.6;0.1;0;1.1;2.1;97.4;320;0;320;2.4;1015.8;22.6;-8.6
2024-01-12;12:00:00;0;0;88.9;0.3;0.2;1.1;2.1;97.7;330.2;0;330.2;1.6;1015.7;30.7;-8.6
2024-01-12;13:00:00;0;0;93.8;0.1;0.1;1.1;2;98;306.2;0;306.2;0.3;1015.2;26.8;-8.5
2024-01-12;14:00:00;0;0;81.1;-0.8;0;1.1;2.1;98;240.6;0;240.6;0.6;1014.1;15;-8.4
2024-01-12;15:00:00;0;0;47;-1.2;-0.2;1.1;2;98.1;233;0;233;1.1;1013.6;-23.6;-8.4
2024-01-12;16:00:00;0;0;3.2;-1.3;-0.3;1.1;2;98.2;216.2;0;216.2;0.3;1013.1;-42.8;-8.3
2024-01-12;17:00:00;0;0;0;-1.5;-0.4;1.1;2;98.3;210.8;0;210.8;0.2;1012.7;-41.2;-8.3
2024-01-12;18:00:00;0;0;0;-1.7;-0.7;1.1;2;98.3;203.4;0;203.4;0.1;1012.1;-51.4;-8.2
2024-01-12;19:00:00;0;0;0;-1.7;-0.8;1.1;2;98.3;217;0;217;0.1;1011.5;-50;-8.2
2024-01-12;20:00:00;0;0;0;-0.8;-0.7;1.1;2;98.4;231.7;0;231.7;0.6;1011;-66.8;-8.1
2024-01-12;21:00:00;0;0;0;0;-0.9;1.1;2;98.4;244.4;0;244.4;1.9;1010.4;-75.2;-8.1
2024-01-12;22:00:00;0;0;0;1.3;0.2;1.1;2;97.6;274.7;0;274.7;3.3;1009.8;-24.2;-8
2024-01-12;23:00:00;0.1;0;0;2.4;1.3;1.1;2;94.4;283.5;0;283.5;4.5;1009;-20.6;-8
2024-01-13;00:00:00;0;0;0;2.6;1.4;1.1;2;92.1;283.4;0;283.4;4.1;1008.1;-20.4;-8
2024-01-13;01:00:00;0;0;0;2.7;1.6;1.1;2;93.2;284.8;0;284.8;4.8;1007.1;-17.3;-7.9
2024-01-13;02:00:00;0;0;0;2.5;1.6;1.1;2;95.6;287.5;0;287.5;4.7;1006.2;-26;-7.9
2024-01-13;03:00:00;0;0;0;2.5;1.6;1.1;2;96.1;286;0;286;5.3;1005.3;-22.5;-7.8
2024-01-13;04:00:00;0;0;0;2.3;1.5;1.1;2;97;272.9;0;272.9;4.2;1004.2;-13.3;-7.9
2024-01-13;05:00:00;0;0;0;2.4;1.6;1.1;2;97.3;266.9;0;266.9;4;1003;-11.4;-7.9
2024-01-13;06:00:00;0.1;0;0;2.6;1.7;1.1;2;97.2;261.7;0;261.7;3.9;1001.6;-11.5;-7.9
2024-01-13;07:00:00;0.2;0;0;2.6;1.8;1.1;2;97.2;252.3;0;252.3;4.3;999.9;-10.8;-7.9
2024-01-13;08:00:00;0.1;0;0;2.9;2;1.1;2;97;259;0;259;4.6;998.5;-12.8;-7.9
2024-01-13;09:00:00;0.1;0;9.1;3.5;2.5;1.1;2;96;266.4;0;266.4;4.6;997.5;-3;-7.7
2024-01-13;10:00:00;0;0;50.9;3.7;2.7;1.1;2;94;285.5;0;285.5;5.3;996.7;13.1;-7.5
2024-01-13;11:00:00;0;0;151.3;3.9;2.6;1.1;2;89.2;287.8;0;287.8;6;996.2;33;-7
2024-01-13;12:00:00;0;0;160.3;4.2;3;1.1;2;84.3;286.3;0;286.3;6.6;994.8;24.5;-6.3
2024-01-13;13:00:00;0;0;161.2;4.4;3.4;1.1;2;82.5;291;0;291;7.1;993.9;32.9;-5.5
2024-01-13;14:00:00;0;0;83;4.2;3.3;1.1;2;81.4;294.3;0;294.3;6.9;993.2;-27.4;-4.4
2024-01-13;15:00:00;0;0;38.3;3.8;2.9;1.1;1.9;79.7;297.8;0;297.8;6.6;992.8;-77.5;-3.8
2024-01-13;16:00:00;0;0;1.6;3.2;2.3;1.2;1.9;80.9;300.7;0;300.7;5.8;992.6;-98.3;-3.9
2024-01-13;17:00:00;0;0;0;2.8;2;1.2;1.9;81.2;302.4;0;302.4;6.4;992.2;-99.5;-4.4
2024-01-13;18:00:00;0;0;0;2.5;1.7;1.2;2;80.6;311.1;0;311.1;5.1;992.1;-98.7;-4.9
2024-01-13;19:00:00;0;0;0;2.3;1.4;1.2;2;81.4;305.8;0;305.8;4.3;991.9;-97.6;-5.5
2024-01-13;20:00:00;0;0;0;2;1.2;1.2;2;83;294.3;0;294.3;3.9;991.7;-72.8;-6
2024-01-13;21:00:00;0;0;0;1.9;1.1;1.2;2;84.6;294.2;0;294.2;3.4;991.6;-84.9;-6.3
2024-01-13;22:00:00;0;0;0;1.6;0.7;1.2;2;86;286.6;0;286.6;3.1;991.4;-83.4;-6.5
2024-01-13;23:00:00;0;0;0;1.3;0.3;1.3;2;87.3;286.2;0;286.2;2.8;991.3;-94.5;-6.7
2024-01-14;00:00:00;0;0;0;1;0;1.3;2;87.9;282.6;0;282.6;2.6;991.1;-95.4;-6.9
2024-01-14;01:00:00;0;0;0;1.2;0.2;1.3;2;86.7;295.3;0;295.3;3.2;990.8;-96.4;-7.2
2024-01-14;02:00:00;0;0;0;1;0;1.2;2;86.9;310;0;310;2.2;990.7;-96.9;-7.3
2024-01-14;03:00:00;0;0;0;0.6;-0.6;1.2;2;88.4;290.6;0;290.6;1.9;990.3;-96.4;-7.5
2024-01-14;04:00:00;0;0;0;0.3;-0.9;1.2;2;88.5;277.6;0;277.6;1.5;989.9;-95.8;-7.6
2024-01-14;05:00:00;0;0;0;0.3;-1;1.2;2;91.6;275.9;0;275.9;1.4;989.6;-89.6;-7.7
2024-01-14;06:00:00;0;0;0;0.9;-0.2;1.2;2;92.4;272.5;0;272.5;1.4;989;-78.5;-7.8
2024-01-14;07:00:00;0;0;0;1.5;0.3;1.2;2;89.9;270.2;0;270.2;1.8;988.6;-49.6;-7.9
2024-01-14;08:00:00;0;0;0;2.2;1.2;1.2;2;85.1;286.1;0;286.1;3;988.4;-55.3;-7.8
2024-01-14;09:00:00;0;0;19.9;2.4;1.7;1.2;2;86.8;280.3;0;280.3;3.1;988.1;-16.6;-7.7
2024-01-14;10:00:00;0;0;67.1;2.9;2.3;1.2;2;85.8;287;0;287;4.1;987.8;13.6;-7.6
2024-01-14;11:00:00;0;0;149.8;3.1;2.6;1.2;2;83.2;289.7;0;289.7;4.2;987.1;19.2;-7
2024-01-14;12:00:00;0;0;116.4;3.2;2.9;1.2;2;81.2;280.1;0;280.1;4.4;986.1;35.6;-5.9
2024-01-14;13:00:00;0;0;139;3;2.7;1.2;2;81.2;272.6;0;272.6;4.4;985;19.2;-4.4
2024-01-14;14:00:00;0.4;0;43.4;2.1;1.8;1.3;2;89.6;266;0;266;4;983.9;10.9;-3.4
2024-01-14;15:00:00;0.2;0;20;1.9;1.6;1.3;2;93;270.2;0;270.2;3.3;982.7;-7.8;-3.1
2024-01-14;16:00:00;0.1;0;1.9;1.9;1.3;1.4;2;91.6;270.6;0;270.6;3.7;981.6;-31.7;-3.1
2024-01-14;17:00:00;0.1;0;0;1.6;1.1;1.4;2;90.2;274.3;0;274.3;3.7;980.6;-31.2;-3.4
2024-01-14;18:00:00;0;0;0;1.1;0.2;1.5;2;87;270.1;0;270.1;3.5;979.7;-83.4;-3.8
2024-01-14;19:00:00;0;0;0;0.6;-0.3;1.5;2.1;86.7;264;0;264;3;978.7;-78.2;-4.8
2024-01-14;20:00:00;0;0;0;0.1;-1;1.5;2.1;85.8;249.7;0;249.7;2.3;977.5;-83.6;-5.7
2024-01-14;21:00:00;0;0;0;0.1;-0.6;1.5;2.1;86.8;214.4;0;214.4;2.3;975.7;-25.7;-6.4
2024-01-14;22:00:00;0;0;0;0.2;-0.2;1.4;2.1;93.3;237.2;0;237.2;3.6;974.1;-30.7;-6.7
2024-01-14;23:00:00;0.1;0;0;0.1;-0.2;1.4;2.1;95;251.2;0;251.2;3.2;973.2;-30.5;-6.8
2024-01-15;00:00:00;0;0;0;0.1;-0.1;1.4;2.1;93.5;304.6;0;304.6;4.7;973.4;-26.1;-6.8
2024-01-15;01:00:00;0;0;0;-0.5;-1;1.4;2.1;88;312.9;0;312.9;4.1;973.7;-79.9;-6.8
2024-01-15;02:00:00;0.1;0;0;-0.5;-0.9;1.4;2.1;86.3;314.6;0;314.6;5;973.7;-27;-6.9
2024-01-15;03:00:00;0;0;0;-1.1;-1.3;1.4;2.1;90.6;329.4;0;329.4;5.8;974.5;-30.5;-7.2
2024-01-15;04:00:00;0;0;0;-1.5;-1.8;1.4;2.1;89.4;333.8;0;333.8;6.8;975.4;-24;-7.4
2024-01-15;05:00:00;0;0;0;-1.8;-2.2;1.4;2.1;88.6;334.4;0;334.4;6.4;976.5;-30.7;-7.6
2024-01-15;06:00:00;0;0;0;-1.9;-2.3;1.3;2.1;84.2;330.9;0;330.9;5.2;977.4;-21.8;-7.7
2024-01-15;07:00:00;0;0;0;-2.1;-2.6;1.3;2.1;79.3;311.6;0;311.6;5.1;978.4;-21.5;-7.9
2024-01-15;08:00:00;0;0;0.1;-2.4;-2.8;1.3;2.1;79.8;296;0;296;4.7;979.7;-22.8;-8
2024-01-15;09:00:00;0;0;42.1;-2.6;-3.2;1.3;2.1;75.2;293.9;0;293.9;3.8;980.7;-44.4;-8
2024-01-15;10:00:00;0;0;132.1;-3.1;-3.7;1.3;2.1;73.8;277.1;0;277.1;3.3;981.5;-41.6;-8.1
2024-01-15;11:00:00;0;0;159.8;-3.2;-3.7;1.3;2.1;74.2;297.7;0;297.7;2.6;982.3;-24.8;-8.2
2024-01-15;12:00:00;0;0;207.8;-3.4;-3.7;1.3;2.1;73.9;230.7;0;230.7;2.3;982.9;7.1;-8.2
2024-01-15;13:00:00;0;0;114.9;-3.5;-3.8;1.2;2.1;74.6;235;0;235;1.7;983.3;-20.6;-8.1
2024-01-15;14:00:00;0;0;57.8;-3.9;-4.2;1.2;2.1;77.1;335.6;0;335.6;1.7;984.2;-22.6;-8.1
2024-01-15;15:00:00;0;0;20.4;-4.1;-4.4;1.2;2.1;78.9;337.5;0;337.5;0.5;985.1;-43.2;-8.1
2024-01-15;16:00:00;0;0;0.6;-4.6;-5.4;1.2;2.1;79.6;252.2;0;252.2;0.2;985.6;-78.2;-8.2
2024-01-15;17:00:00;0;0;0;-5.7;-7.1;1.2;2.1;83.3;276.6;0;276.6;0;986.1;-66.9;-8.2
2024-01-15;18:00:00;0;0;0;-6.2;-8.5;1.2;2.1;85;228.2;0;228.2;0;986.7;-92.1;-8.3
2024-01-15;19:00:00;0;0;0;-7.9;-9.4;1.2;2;87.4;229.2;0;229.2;0;987.5;-87.7;-8.3
2024-01-15;20:00:00;0;0;0;-8.8;-9.2;1.2;2;90.1;185.7;0;185.7;0;987.8;-84.9;-8.4
2024-01-15;21:00:00;0;0;0;-9.2;-10;1.2;2;92.1;231.8;0;231.8;0;988.2;-70.3;-8.5
2024-01-15;22:00:00;0;0;0;-9;-7.8;1.1;2;92.1;164.7;0;164.7;0;988.6;-65.5;-8.6
2024-01-15;23:00:00;0;0;0;-8.1;-7.5;1.1;2;92;175.1;0;175.1;0;989.1;-58.4;-8.6
2024-01-16;00:00:00;0;0;0;-7.4;-6.8;1.1;2;90.6;190.6;0;190.6;0;989.4;-53.7;-8.7
2024-01-16;01:00:00;0;0;0;-7.3;-6.6;1.1;2;90.2;134.2;0;134.2;0;990;-57.2;-8.7
2024-01-16;02:00:00;0;0;0;-7.4;-6.7;1.1;2;90.3;127.2;0;127.2;0;990.5;-43.3;-8.7
2024-01-16;03:00:00;0;0;0;-6.8;-5.9;1.1;2;90;148.1;0;148.1;0;990.7;-22.9;-8.7
2024-01-16;04:00:00;0;0;0;-6.6;-5.7;1.1;2;88.9;113.6;0;113.6;0;991.1;-39.5;-8.7
2024-01-16;05:00:00;0;0;0;-6.8;-6.1;1;2;89.7;94.3;0;94.3;1;991.2;-33.8;-8.7
2024-01-16;06:00:00;0;0;0;-6.6;-6.3;1;2;89.2;117.9;0;117.9;1.8;991;-32.4;-8.7
2024-01-16;07:00:00;0;0;0;-6;-5.8;1;2;87.7;126.7;0;126.7;2;990.9;-22.3;-8.7
2024-01-16;08:00:00;0;0;0;-5.5;-5.4;1;1.9;87.5;134.5;0;134.5;1.7;991.3;-19.3;-8.7
2024-01-16;09:00:00;0;0;18.7;-5;-4.7;1;1.9;88.1;129.7;0;129.7;0.7;991.8;1.7;-8.7
2024-01-16;10:00:00;0;0;56.1;-4.2;-4;1;1.9;87.3;147.2;0;147.2;2.4;991.6;21.7;-8.7
2024-01-16;11:00:00;0;0;91.4;-3.5;-3.4;1;1.9;86.9;169.4;0;169.4;3.8;991.3;28.6;-8.7
2024-01-16;12:00:00;0;0;116.4;-3.2;-3;1;1.9;89.7;178.9;0;178.9;3.7;991;22.5;-8.7
2024-01-16;13:00:00;0;0;121.1;-2.9;-2.9;1;1.9;89;174.8;0;174.8;4;990.5;1.4;-8.7
2024-01-16;14:00:00;0;0;117.9;-2.7;-2.8;1;1.9;86.6;175.1;0;175.1;4.1;989.8;-24.9;-8.6
2024-01-16;15:00:00;0;0;55;-2.8;-3.1;1;1.9;87.4;174.3;0;174.3;4.1;989.1;-43.1;-8.6
2024-01-16;16:00:00;0;0;2.4;-2.9;-3.1;1;1.9;89.8;176.9;0;176.9;4.3;988.7;-34.7;-8.6
2024-01-16;17:00:00;0;0;0;-2.9;-3;1;1.9;89.6;175;0;175;4.2;988.1;-31.4;-8.6
2024-01-16;18:00:00;0;0;0;-2.7;-2.8;1;1.9;89.1;176.5;0;176.5;4.7;987.5;-19.3;-8.6
2024-01-16;19:00:00;0;0;0;-2.5;-2.7;1;1.9;90.2;178.4;0;178.4;4.8;986.8;-23.3;-8.6
2024-01-16;20:00:00;0;0;0;-2.1;-2.5;1;1.9;90.8;183.4;0;183.4;4.9;986.2;-30.8;-8.6
2024-01-16;21:00:00;0;0;0;-1.6;-1.9;0.9;1.9;91.8;194.9;0;194.9;4.2;985.7;-32.2;-8.6
2024-01-16;22:00:00;0;0;0;-1.5;-2;0.9;1.8;93;200;0;200;3.5;985;-52.1;-8.5
2024-01-16;23:00:00;0;0;0;-1.7;-2.5;0.9;1.8;93;183.3;0;183.3;3.7;983.8;-78.8;-8.5
2024-01-17;00:00:00;0;0;0;-1.2;-1.9;0.9;1.8;91.6;182.8;0;182.8;4.4;982.6;-72;-8.5
2024-01-17;01:00:00;0;0;0;-0.9;-1.6;0.9;1.8;89.2;176.6;0;176.6;5.8;980.9;-65.7;-8.5
2024-01-17;02:00:00;0;0;0;-0.5;-1;0.9;1.8;88.3;175;0;175;6.9;979;-44.7;-8.5
2024-01-17;03:00:00;0.2;0;0.3;0.1;-0.3;0.9;1.8;93.3;173.2;0;173.2;8.1;976.6;-12.2;-8.4
2024-01-17;04:00:00;0;0;0.6;0.3;-0.2;0.9;1.8;94.8;178;0;178;8.2;974.2;-9.3;-8.4
2024-01-17;05:00:00;0.3;0;1.3;0.2;-0.1;0.9;1.8;96.6;198.5;0;198.5;6.2;973.5;-5;-8.3
2024-01-17;06:00:00;0.5;0;0.7;0.4;0;0.9;1.8;96.3;226.3;0;226.3;4.3;973.8;-23.4;-8.3
2024-01-17;07:00:00;0;0;0;0.2;-0.3;0.9;1.8;93.2;232.1;0;232.1;3.7;974;-78;-8.2
2024-01-17;08:00:00;0.1;0;0;-0.1;-0.6;0.9;1.8;90.8;250;0;250;3.7;974.8;-35;-8.2
2024-01-17;09:00:00;0;0;19.8;-0.7;-1;0.9;1.8;92;241.2;0;241.2;3.1;975.3;-75.9;-8.2
2024-01-17;10:00:00;0.1;0;117.9;-0.6;-1.6;0.9;1.8;86.8;226.4;0;226.4;2.9;975.5;-76.2;-8.1
2024-01-17;11:00:00;0;0;198.2;-0.3;-1.6;0.9;1.8;81.2;223;0;223;3.1;975.6;-51.1;-8.1
2024-01-17;12:00:00;0;0;157.6;-0.2;-1.2;0.9;1.8;82.2;221.6;0;221.6;3.3;975.8;-41.4;-8.1
2024-01-17;13:00:00;0;0;144;-0.4;-1.1;0.9;1.8;82.9;237.6;0;237.6;3.3;975.7;-49.1;-8
2024-01-17;14:00:00;0;0;148;-0.6;-1.3;0.9;1.8;88.6;215.1;0;215.1;2.6;975.5;-69.3;-8
2024-01-17;15:00:00;0;0;56.2;-0.7;-1.8;0.9;1.8;86.1;224.4;0;224.4;2.1;975.3;-93.7;-8
2024-01-17;16:00:00;0;0;4;-1.5;-2.7;0.9;1.8;86.6;232.5;0;232.5;0.9;975.2;-78.9;-7.9
2024-01-17;17:00:00;0;0;0;-1.9;-2.7;0.9;1.8;90.3;243;0;243;0.4;975.4;-59.7;-7.9
2024-01-17;18:00:00;0;0;0;-2.6;-3.8;0.9;1.8;88.9;235.8;0;235.8;1;975.6;-62.2;-7.9
2024-01-17;19:00:00;0.4;0;0;-3.3;-3.3;0.9;1.8;93;217;0;217;0.5;975.9;-81.2;-7.9
2024-01-17;20:00:00;0;0;0;-3.9;-4;0.9;1.8;94.3;219.3;0;219.3;0.1;976.2;-90.5;-7.8
2024-01-17;21:00:00;0;0;0;-4.1;-4.2;0.9;1.8;92.2;228.2;0;228.2;0;976.4;-87.8;-7.8
2024-01-17;22:00:00;0;0;0;-4.5;-4.2;0.9;1.8;91.9;231;0;231;0;976.8;-88.1;-7.8
2024-01-17;23:00:00;0;0;0;-4.2;-4.7;0.9;1.8;90;233;0;233;0.8;976.8;-72.1;-7.8
2024-01-18;00:00:00;0;0;0;-3.9;-3.8;0.9;1.8;89;253;0;253;0.5;977.1;-51.5;-7.8
2024-01-18;01:00:00;0;0;0;-3.8;-3.7;0.9;1.8;91.8;254.7;0;254.7;0.6;977.3;-81.5;-7.8
2024-01-18;02:00:00;0;0;0;-3.3;-3.4;0.9;1.8;92.3;249.7;0;249.7;1.4;977.8;-60;-7.8
2024-01-18;03:00:00;0.2;0;0;-2.3;-2.7;0.9;1.8;93.2;283.6;0;283.6;2.4;978.5;-39;-7.8
2024-01-18;04:00:00;0;0;0;-2.6;-2.2;0.9;1.8;94.8;248.4;0;248.4;0.1;978.7;-70.5;-7.8
2024-01-18;05:00:00;0;0;0;-3.4;-2.4;0.9;1.8;93.8;237;0;237;1.2;979;-69.1;-7.8
2024-01-18;06:00:00;0;0;0;-3.8;-2.4;0.9;1.8;93.9;258.1;0;258.1;1.7;979.3;-89.2;-7.8
2024-01-18;07:00:00;0;0;0;-4.4;-3.6;0.9;1.7;93.8;271.7;0;271.7;0.7;980;-93.1;-7.7
