"inst","eid","pid","pmid","sub.period","corr.period","proj","exper","exper2","institute","country","submitter","file","first.row.in.file.int","last.row.in.file.int","row.in.file.plot","pub.id","pub.info","lat","long","topo","field","plot","plot.area","treat","rep","rep2","n.ints","t.start.p","t.end.p","dt1","dt.min","dt.max","ct.min","ct.max","meas.tech","meas.tech2","meas.tech.orig","meas.tech.det","j.NH31","j.rel1","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","clay","silt","sand","oc","soil.type","soil.type2","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","air.temp.z","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","soil.temp.z","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.z","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","wind.loc","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.tot","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","far.loc","man.source","man.source.orig","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.trt3","man.stor","man.dm","man.vs","man.tkn","man.tan","man.vfa","man.tic","man.ua","man.ph","acid","date.start","app.start","app.start.orig","app.end","app.end.orig","app.method","app.method.orig","app.rate","tan.app","incorp","incorp.orig","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.orig","crop.z","crop.area","lai","notes.plot","flag.plot"
205,605,3297,3301,3,NA,"MAG","24L",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",5845,5917,181,NA,NA,56.493,9.5613,"Flat","Foulumgård","9",0.385,"TS-TSB+","3",NA,73,2024-05-23 14:58:00,2024-05-31 05:16:00,2.5333,2.5167,2.5333,2.5333,184.83,"Dynamic chamber","chamber","Dynamic chamber",NA,0.60843,0.012676,NA,1.932,2.4309,3.492,5.4805,7.6851,8.933,9.725,10.783,10.949,NA,1.932,2.4309,3.492,5.4805,7.6851,8.933,9.725,10.783,10.949,NA,0.040251,0.050644,0.07275,0.11418,0.16011,0.1861,0.2026,0.22465,0.22811,9,24,65,NA,NA,NA,0.1,NA,NA,5.62,1.19,"Yes","No",NA,16.3,15.45,14.3,13.644,14.093,15.167,15.605,14.656,16.337,2,NA,16,16.05,15.95,15.378,15.572,15.764,15.954,15.574,17.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,2.95,2.13,2.69,1.5,NA,NA,NA,8.07,FALSE,2024-05-23,2024-05-23 14:58:00,"23-05-2024 14:58",2024-05-31 07:48:00,"31-05-2024 07:48","ts","Trailing shoe",32,48,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",37.5,NA,NA,NA,""
205,606,3298,3302,3,NA,"MAG","24M",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",11113,11177,189,NA,NA,56.493,9.5613,"Flat","Foulumgård","1",0.385,"A dec","1",NA,65,2024-06-03 10:50:00,2024-06-10 04:53:00,2.5333,2.5167,2.5333,2.5333,164.58,"Dynamic chamber","chamber","Dynamic chamber",NA,0.13827,0.0026187,NA,0.63702,0.99539,1.5859,1.8989,2.5969,2.9351,3.1618,NA,3.4751,NA,0.63702,0.99539,1.5859,1.8989,2.5969,2.9351,3.1618,NA,3.4751,NA,0.012065,0.018852,0.030036,0.035963,0.049184,0.05559,0.059883,NA,0.065816,9,24,65,NA,NA,NA,0.22,NA,NA,5.73,1.33,"Yes","No",NA,14.4,14.4,14.849,12.164,13.505,12.204,11.63,10.877,10.877,2,NA,16.4,16.4,16.525,16.111,15.989,15.661,15.335,14.437,14.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion","Mechanical separation",NA,NA,2.98,2.01,3.05,1.76,NA,NA,NA,7.82,FALSE,2024-06-03,2024-06-03 10:50:00,"03-06-2024 10:50",2024-06-10 07:25:00,"10-06-2024 07:25","bsth","Band spread or trailing hose",30,52.8,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",10,NA,NA,NA,""
205,606,3299,3303,3,NA,"MAG","24M",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",11306,11369,198,NA,NA,56.493,9.5613,"Flat","Foulumgård","10",0.385,"A screw","3",NA,64,2024-06-03 12:18:00,2024-06-10 03:49:00,2.5333,2.5167,2.5333,2.5333,162.05,"Dynamic chamber","chamber","Dynamic chamber",NA,1.5053,0.023894,NA,5.4796,7.3376,10.119,12.903,15.901,17.51,18.941,NA,20.869,NA,5.4796,7.3376,10.119,12.903,15.901,17.51,18.941,NA,20.869,NA,0.086979,0.11647,0.16062,0.2048,0.2524,0.27793,0.30065,NA,0.33125,9,24,65,NA,NA,NA,0.22,NA,NA,5.73,1.33,"Yes","No",NA,14.6,15.049,14.799,12.375,13.46,12.218,11.627,10.896,10.896,2,NA,16.4,16.45,16.6,16.055,15.966,15.611,15.289,14.437,14.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion","Mechanical separation",NA,NA,3.3,3.05,3.13,2.1,NA,NA,NA,7.85,FALSE,2024-06-03,2024-06-03 12:18:00,"03-06-2024 12:18",2024-06-10 06:21:00,"10-06-2024 06:21","bsth","Band spread or trailing hose",30,63,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",10,NA,NA,NA,""
205,606,3300,3304,3,NA,"MAG","24M",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",11370,11433,199,NA,NA,56.493,9.5613,"Flat","Foulumgård","11",0.385,"A MF liquid","2",NA,64,2024-06-03 12:26:00,2024-06-10 03:57:00,2.5333,2.5167,2.5333,2.5333,162.05,"Dynamic chamber","chamber","Dynamic chamber",NA,0.26474,0.0045024,NA,0.94098,1.2228,1.564,2.1619,2.7932,3.1483,3.6053,NA,4.1949,NA,0.94098,1.2228,1.564,2.1619,2.7932,3.1483,3.6053,NA,4.1949,NA,0.016003,0.020797,0.026598,0.036767,0.047504,0.053543,0.061314,NA,0.071342,9,24,65,NA,NA,NA,0.22,NA,NA,5.73,1.33,"Yes","No",NA,14.6,15.049,14.799,12.253,13.399,12.118,11.586,10.856,10.856,2,NA,16.4,16.45,16.6,16.011,15.944,15.604,15.278,14.431,14.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion","Mechanical separation","Mechanical separation",NA,3.42,2.31,3.15,1.96,NA,NA,NA,7.89,FALSE,2024-06-03,2024-06-03 12:26:00,"03-06-2024 12:26",2024-06-10 06:29:00,"10-06-2024 06:29","bsth","Band spread or trailing hose",30,58.8,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",10,NA,NA,NA,""
205,606,3301,3305,3,NA,"MAG","24M",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",11434,11497,200,NA,NA,56.493,9.5613,"Flat","Foulumgård","12",0.385,"A dec","3",NA,64,2024-06-03 12:34:00,2024-06-10 04:05:00,2.5333,2.5167,2.5333,2.5333,162.05,"Dynamic chamber","chamber","Dynamic chamber",NA,0.13331,0.0025247,NA,0.53691,0.75428,0.98746,1.43,1.8387,2.0503,2.3545,NA,2.6424,NA,0.53691,0.75428,0.98746,1.43,1.8387,2.0503,2.3545,NA,2.6424,NA,0.010169,0.014286,0.018702,0.027084,0.034823,0.038832,0.044593,NA,0.050046,9,24,65,NA,NA,NA,0.22,NA,NA,5.73,1.33,"Yes","No",NA,14.4,14.948,14.573,12.153,13.371,12.1,11.527,10.821,10.821,2,NA,16.4,16.45,16.6,16.011,15.933,15.596,15.273,14.423,14.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion","Mechanical separation",NA,NA,2.98,2.01,3.05,1.76,NA,NA,NA,7.82,FALSE,2024-06-03,2024-06-03 12:34:00,"03-06-2024 12:34",2024-06-10 06:37:00,"10-06-2024 06:37","bsth","Band spread or trailing hose",30,52.8,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",10,NA,NA,NA,""
205,606,3302,3306,3,NA,"MAG","24M",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",11498,11561,201,NA,NA,56.493,9.5613,"Flat","Foulumgård","13",0.385,"A MF slurry","3",NA,64,2024-06-03 12:42:00,2024-06-10 04:13:00,2.5333,2.5167,2.5333,2.5333,162.05,"Dynamic chamber","chamber","Dynamic chamber",NA,1.2063,0.015431,NA,4.9615,7.3822,12.327,19.144,27.779,31.354,33.905,NA,37.113,NA,4.9615,7.3822,12.327,19.144,27.779,31.354,33.905,NA,37.113,NA,0.06347,0.094437,0.15769,0.2449,0.35536,0.4011,0.43373,NA,0.47476,9,24,65,NA,NA,NA,0.22,NA,NA,5.73,1.33,"Yes","No",NA,14.4,14.948,14.573,12.153,13.321,12.129,11.554,10.849,10.849,2,NA,16.4,16.45,16.6,16.011,15.939,15.593,15.273,14.423,14.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion","Mechanical separation","Mechanical separation",NA,7.82,6,2.81,2.13,NA,NA,NA,7.79,FALSE,2024-06-03,2024-06-03 12:42:00,"03-06-2024 12:42",2024-06-10 06:45:00,"10-06-2024 06:45","bsth","Band spread or trailing hose",36.7,78.171,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",10,NA,NA,NA,""
205,606,3303,3307,3,NA,"MAG","24M",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",11562,11625,202,NA,NA,56.493,9.5613,"Flat","Foulumgård","14",0.385,"A MF liquid","3",NA,64,2024-06-03 12:58:00,2024-06-10 04:29:00,2.5333,2.5167,2.5333,2.5333,162.05,"Dynamic chamber","chamber","Dynamic chamber",NA,0.061522,0.0010463,NA,0.28504,0.42461,0.56175,0.91063,1.4416,1.7085,1.9756,NA,2.3627,NA,0.28504,0.42461,0.56175,0.91063,1.4416,1.7085,1.9756,NA,2.3627,NA,0.0048476,0.0072212,0.0095536,0.015487,0.024517,0.029056,0.033599,NA,0.040181,9,24,65,NA,NA,NA,0.22,NA,NA,5.73,1.33,"Yes","No",NA,14.4,14.998,14.248,12.164,13.349,12.089,11.548,10.82,10.82,2,NA,16.4,16.5,16.6,15.966,15.927,15.582,15.251,14.415,14.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion","Mechanical separation","Mechanical separation",NA,3.42,2.31,3.15,1.96,NA,NA,NA,7.89,FALSE,2024-06-03,2024-06-03 12:58:00,"03-06-2024 12:58",2024-06-10 07:01:00,"10-06-2024 07:01","bsth","Band spread or trailing hose",30,58.8,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",10,NA,NA,NA,""
205,606,3304,3308,3,NA,"MAG","24M",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",11626,11689,203,NA,NA,56.493,9.5613,"Flat","Foulumgård","15",0.385,"A","3",NA,64,2024-06-03 13:06:00,2024-06-10 04:37:00,2.5333,2.5167,2.5333,2.5333,162.05,"Dynamic chamber","chamber","Dynamic chamber",NA,1.5015,0.0249,NA,5.6863,7.8206,10.903,13.955,16.684,17.866,18.899,NA,20.395,NA,5.6863,7.8206,10.903,13.955,16.684,17.866,18.899,NA,20.395,NA,0.094301,0.1297,0.18081,0.23143,0.27669,0.29629,0.31342,NA,0.33822,9,24,65,NA,NA,NA,0.22,NA,NA,5.73,1.33,"Yes","No",NA,14.4,14.998,14.248,12.164,13.271,12.039,11.507,10.776,10.776,2,NA,16.4,16.5,16.6,15.966,15.916,15.575,15.254,14.412,14.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,4.16,3.05,2.97,2.01,NA,NA,NA,7.83,FALSE,2024-06-03,2024-06-03 13:06:00,"03-06-2024 13:06",2024-06-10 07:09:00,"10-06-2024 07:09","bsth","Band spread or trailing hose",30,60.3,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",10,NA,NA,NA,""
205,606,3305,3309,3,NA,"MAG","24M",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",11690,11753,204,NA,NA,56.493,9.5613,"Flat","Foulumgård","16",0.385,"A screw","4",NA,64,2024-06-03 13:14:00,2024-06-10 04:45:00,2.5333,2.5167,2.5333,2.5333,162.05,"Dynamic chamber","chamber","Dynamic chamber",NA,1.4354,0.022784,NA,5.2062,6.9311,9.0939,11.56,13.797,14.649,15.462,NA,16.19,NA,5.2062,6.9311,9.0939,11.56,13.797,14.649,15.462,NA,16.19,NA,0.082638,0.11002,0.14435,0.18349,0.219,0.23253,0.24542,NA,0.25698,9,24,65,NA,NA,NA,0.22,NA,NA,5.73,1.33,"Yes","No",NA,14.4,14.998,14.248,12.164,13.254,12.003,11.48,10.776,10.776,2,NA,16.4,16.5,16.6,15.966,15.922,15.575,15.254,14.411,14.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion","Mechanical separation",NA,NA,3.3,3.05,3.13,2.1,NA,NA,NA,7.85,FALSE,2024-06-03,2024-06-03 13:14:00,"03-06-2024 13:14",2024-06-10 07:17:00,"10-06-2024 07:17","bsth","Band spread or trailing hose",30,63,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",10,NA,NA,NA,""
205,606,3306,3310,3,NA,"MAG","24M",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",11754,11818,190,NA,NA,56.493,9.5613,"Flat","Foulumgård","2",0.385,"A MF slurry","1",NA,65,2024-06-03 10:58:00,2024-06-10 05:01:00,2.5333,2.5167,2.5333,2.5333,164.58,"Dynamic chamber","chamber","Dynamic chamber",NA,1.1348,0.014516,NA,4.4004,6.5385,11.785,17.675,27.027,30.701,33.52,NA,36.722,NA,4.4004,6.5385,11.785,17.675,27.027,30.701,33.52,NA,36.722,NA,0.056292,0.083643,0.15076,0.22611,0.34574,0.39275,0.42881,NA,0.46977,9,24,65,NA,NA,NA,0.22,NA,NA,5.73,1.33,"Yes","No",NA,14.4,14.75,14.899,12.097,13.471,12.232,11.613,10.864,10.864,2,NA,16.4,16.4,16.55,16.111,15.989,15.661,15.327,14.432,14.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion","Mechanical separation","Mechanical separation",NA,7.82,6,2.81,2.13,NA,NA,NA,7.79,FALSE,2024-06-03,2024-06-03 10:58:00,"03-06-2024 10:58",2024-06-10 07:33:00,"10-06-2024 07:33","bsth","Band spread or trailing hose",36.7,78.171,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",10,NA,NA,NA,""
205,606,3307,3311,3,NA,"MAG","24M",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",11819,11883,191,NA,NA,56.493,9.5613,"Flat","Foulumgård","3",0.385,"A","1",NA,65,2024-06-03 11:06:00,2024-06-10 05:09:00,2.5333,2.5167,2.5333,2.5333,164.58,"Dynamic chamber","chamber","Dynamic chamber",NA,1.6573,0.027484,NA,6.2216,8.819,14.231,18.617,22.685,24.272,25.702,NA,28.153,NA,6.2216,8.819,14.231,18.617,22.685,24.272,25.702,NA,28.153,NA,0.10318,0.14625,0.236,0.30874,0.3762,0.40253,0.42623,NA,0.46689,9,24,65,NA,NA,NA,0.22,NA,NA,5.73,1.33,"Yes","No",NA,14.4,14.75,14.899,12.097,13.46,12.225,11.651,10.906,10.906,2,NA,16.4,16.4,16.55,16.111,15.972,15.65,15.324,14.429,14.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,4.16,3.05,2.97,2.01,NA,NA,NA,7.83,FALSE,2024-06-03,2024-06-03 11:06:00,"03-06-2024 11:06",2024-06-10 07:41:00,"10-06-2024 07:41","bsth","Band spread or trailing hose",30,60.3,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",10,NA,NA,NA,""
205,606,3308,3312,3,NA,"MAG","24M",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",11884,11948,192,NA,NA,56.493,9.5613,"Flat","Foulumgård","4",0.385,"A screw","1",NA,65,2024-06-03 11:14:00,2024-06-10 05:17:00,2.5333,2.5167,2.5333,2.5333,164.58,"Dynamic chamber","chamber","Dynamic chamber",NA,1.3402,0.021273,NA,4.7933,6.4455,9.1148,11.237,13.741,14.784,15.742,NA,17.027,NA,4.7933,6.4455,9.1148,11.237,13.741,14.784,15.742,NA,17.027,NA,0.076083,0.10231,0.14468,0.17836,0.2181,0.23467,0.24987,NA,0.27027,9,24,65,NA,NA,NA,0.22,NA,NA,5.73,1.33,"Yes","No",NA,14.4,14.75,14.899,12.097,13.482,12.272,11.686,10.924,10.924,2,NA,16.4,16.4,16.55,16.111,15.983,15.646,15.321,14.426,14.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion","Mechanical separation",NA,NA,3.3,3.05,3.13,2.1,NA,NA,NA,7.85,FALSE,2024-06-03,2024-06-03 11:14:00,"03-06-2024 11:14",2024-06-10 07:49:00,"10-06-2024 07:49","bsth","Band spread or trailing hose",30,63,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",10,NA,NA,NA,""
205,606,3309,3313,3,NA,"MAG","24M",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",11949,12012,193,NA,NA,56.493,9.5613,"Flat","Foulumgård","5",0.385,"A screw","2",NA,64,2024-06-03 11:30:00,2024-06-10 03:01:00,2.5333,2.5167,2.5333,2.5333,162.05,"Dynamic chamber","chamber","Dynamic chamber",NA,1.0096,0.016025,NA,3.6392,4.8627,6.5887,8.2414,10.179,11.22,12.132,NA,13.256,NA,3.6392,4.8627,6.5887,8.2414,10.179,11.22,12.132,NA,13.256,NA,0.057765,0.077185,0.10458,0.13082,0.16156,0.17809,0.19257,NA,0.21042,9,24,65,NA,NA,NA,0.22,NA,NA,5.73,1.33,"Yes","No",NA,14.6,14.85,14.974,12.275,13.577,12.24,11.659,10.853,10.853,2,NA,16.4,16.4,16.575,16.077,15.961,15.629,15.297,14.447,14.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion","Mechanical separation",NA,NA,3.3,3.05,3.13,2.1,NA,NA,NA,7.85,FALSE,2024-06-03,2024-06-03 11:30:00,"03-06-2024 11:30",2024-06-10 05:33:00,"10-06-2024 05:33","bsth","Band spread or trailing hose",30,63,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",10,NA,NA,NA,""
205,606,3310,3314,3,NA,"MAG","24M",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",12013,12076,194,NA,NA,56.493,9.5613,"Flat","Foulumgård","6",0.385,"A MF liquid","1",NA,64,2024-06-03 11:38:00,2024-06-10 03:09:00,2.5333,2.5167,2.5333,2.5333,162.05,"Dynamic chamber","chamber","Dynamic chamber",NA,0.43954,0.0074752,NA,1.5101,1.9639,2.5511,3.1233,3.8415,4.2271,4.5367,NA,4.8064,NA,1.5101,1.9639,2.5511,3.1233,3.8415,4.2271,4.5367,NA,4.8064,NA,0.025681,0.0334,0.043386,0.053117,0.065332,0.07189,0.077154,NA,0.081742,9,24,65,NA,NA,NA,0.22,NA,NA,5.73,1.33,"Yes","No",NA,14.6,14.849,14.975,12.276,13.494,12.186,11.603,10.828,10.828,2,NA,16.4,16.4,16.575,16.078,15.95,15.621,15.303,14.447,14.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion","Mechanical separation","Mechanical separation",NA,3.42,2.31,3.15,1.96,NA,NA,NA,7.89,FALSE,2024-06-03,2024-06-03 11:38:00,"03-06-2024 11:38",2024-06-10 05:41:00,"10-06-2024 05:41","bsth","Band spread or trailing hose",30,58.8,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",10,NA,NA,NA,""
